session_id	session_notes	protocol_check	manufacturer_model	software_version
ses-01	DWI RPE acquired in the wrong direction, Hoping for a SESSION 002 to reacquire the DWI and DWI-RPE.	/nifti/BIDSQC-AACAZ/currjson/sub-HML0502_ses-01_acq-fmri_dir-PA_epi.json::PhaseEncodingDirection is *DIFFERENT*: j j- |	Skyra	syngo MR E11
ses-02	SESSION 002 to reacquire the DWI and DWI-RPE in the correct directions.	HML0502/nifti/BIDSQC-AACAZ/origjson/ses-SESSION001_FLAIR.json json file not found. | HML0502/nifti/BIDSQC-AACAZ/origjson/ses-SESSION001_acq-hippo_T2w.json json file not found. | HML0502/nifti/BIDSQC-AACAZ/origjson/ses-SESSION001_acq-prod_asl.json json file not found. | HML0502/nifti/BIDSQC-AACAZ/origjson/ses-SESSION001_acq-prod_m0scan.json json file not found. | HML0502/nifti/BIDSQC-AACAZ/origjson/ses-SESSION001_part-mag_echo-1_MEGRE.json json file not found. | HML0502/nifti/BIDSQC-AACAZ/origjson/ses-SESSION001_part-mag_echo-2_MEGRE.json json file not found. | HML0502/nifti/BIDSQC-AACAZ/origjson/ses-SESSION001_part-mag_echo-3_MEGRE.json json file not found. | HML0502/nifti/BIDSQC-AACAZ/origjson/ses-SESSION001_part-mag_echo-4_MEGRE.json json file not found. | HML0502/nifti/BIDSQC-AACAZ/origjson/ses-SESSION001_part-mag_echo-5_MEGRE.json json file not found. | HML0502/nifti/BIDSQC-AACAZ/origjson/ses-SESSION001_part-phase_echo-1_MEGRE.json json file not found. | HML0502/nifti/BIDSQC-AACAZ/origjson/ses-SESSION001_part-phase_echo-2_MEGRE.json json file not found. | HML0502/nifti/BIDSQC-AACAZ/origjson/ses-SESSION001_part-phase_echo-3_MEGRE.json json file not found. | HML0502/nifti/BIDSQC-AACAZ/origjson/ses-SESSION001_part-phase_echo-4_MEGRE.json json file not found. | HML0502/nifti/BIDSQC-AACAZ/origjson/ses-SESSION001_part-phase_echo-5_MEGRE.json json file not found. | HML0502/nifti/BIDSQC-AACAZ/origjson/ses-SESSION001_task-rest_bold.json json file not found. |	Skyra	syngo MR E11
