session_id	session_notes	protocol_check	manufacturer_model	software_version
ses-01	n/a	n/a	Skyra	syngo MR E11
ses-follow01	RF Issue fixed starting with this subject. All scans between June 2nd and November 4th were affected by the RF issue and rescans being rescheduled for affected subjects.	n/a	MAGNETOM Skyra	syngo MR XA30
